#t (yr), a_m (R_p), e_m, a_p (AU), e_p, alpha (''/yr), spin_period (hr), obliquity (deg), phase (deg), i_p (deg), Omg_p (deg),S_x,S_y,S_z
1.01090e+07,39.9375,0.06620,0.3410,0.03199,559.015132,8.398675,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55798704e+03
1.01100e+07,40.9278,0.03132,0.3410,0.03230,558.764229,8.398768,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55791461e+03
1.01110e+07,39.7648,0.05858,0.3409,0.03121,559.239416,8.398861,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55784218e+03
1.01120e+07,40.6497,0.03412,0.3404,0.03132,562.041470,8.398953,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55776975e+03
1.01130e+07,38.8840,0.10246,0.3405,0.03239,561.279298,8.399046,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55769733e+03
1.01140e+07,39.7674,0.04189,0.3404,0.03223,561.804348,8.399139,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55762491e+03
1.01150e+07,38.2609,0.10572,0.3407,0.03189,560.491824,8.399232,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55755249e+03
1.01160e+07,40.4480,0.03633,0.3404,0.03274,561.945458,8.399324,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55748007e+03
1.01170e+07,39.8139,0.06143,0.3404,0.03172,561.727611,8.399417,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55740766e+03
1.01180e+07,39.1631,0.06813,0.3405,0.03139,561.392557,8.399510,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55733525e+03
1.01190e+07,38.5893,0.04225,0.3407,0.03189,560.298968,8.399603,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55726285e+03
1.01200e+07,40.3510,0.03961,0.3410,0.03233,558.980373,8.399695,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55719044e+03
1.01210e+07,38.6843,0.08190,0.3406,0.03229,560.907127,8.399788,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55711804e+03
1.01220e+07,38.5291,0.08986,0.3407,0.03209,560.175599,8.399881,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55704565e+03
1.01230e+07,40.9551,0.03125,0.3403,0.03105,562.105084,8.399974,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55697325e+03
1.01240e+07,39.6483,0.02815,0.3404,0.03215,561.576316,8.400066,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55690086e+03
1.01250e+07,40.7257,0.07184,0.3411,0.03170,558.591781,8.400159,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55682848e+03
1.01260e+07,38.5449,0.04671,0.3406,0.03153,560.883485,8.400252,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55675609e+03
1.01270e+07,38.8960,0.04352,0.3406,0.03221,560.997936,8.400345,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55668371e+03
1.01280e+07,40.5972,0.10069,0.3411,0.03245,558.498514,8.400437,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55661134e+03
1.01290e+07,39.6356,0.10550,0.3404,0.03148,561.804753,8.400530,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55653896e+03
1.01300e+07,40.8378,0.02523,0.3404,0.03283,561.996477,8.400623,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55646659e+03
1.01310e+07,38.3768,0.11475,0.3406,0.03188,560.783362,8.400715,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55639422e+03
1.01320e+07,38.5391,0.06676,0.3408,0.03225,560.014278,8.400808,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55632186e+03
1.01330e+07,40.5509,0.09991,0.3411,0.03141,558.514627,8.400901,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55624950e+03
1.01340e+07,39.1787,0.08846,0.3409,0.03262,559.190963,8.400994,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55617714e+03
1.01350e+07,40.5118,0.02776,0.3404,0.03268,561.918078,8.401086,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55610478e+03
1.01360e+07,38.4864,0.09810,0.3406,0.03158,560.679803,8.401179,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55603243e+03
1.01370e+07,38.9511,0.04060,0.3405,0.03199,561.058197,8.401272,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55596008e+03
1.01380e+07,39.1578,0.08654,0.3405,0.03257,561.284077,8.401364,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55588773e+03
1.01390e+07,38.4746,0.09809,0.3406,0.03156,560.710192,8.401457,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55581539e+03
1.01400e+07,38.5222,0.09817,0.3408,0.03229,559.886224,8.401550,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55574305e+03
1.01410e+07,40.5980,0.05324,0.3403,0.03260,561.972786,8.401643,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55567071e+03
1.01420e+07,40.5780,0.12348,0.3411,0.03302,558.326708,8.401735,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55559838e+03
1.01430e+07,39.4603,0.08507,0.3409,0.03127,559.059076,8.401828,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55552605e+03
1.01440e+07,40.4731,0.10983,0.3411,0.03175,558.441629,8.401921,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55545372e+03
1.01450e+07,41.1532,0.02263,0.3403,0.03120,562.004541,8.402013,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55538140e+03
1.01460e+07,38.6047,0.05686,0.3407,0.03213,560.418942,8.402106,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55530908e+03
1.01470e+07,38.9724,0.08427,0.3405,0.03143,561.178789,8.402199,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55523676e+03
1.01480e+07,38.3545,0.09762,0.3407,0.03160,560.362878,8.402291,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55516445e+03
1.01490e+07,40.1544,0.05685,0.3404,0.03260,561.660434,8.402384,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55509213e+03
1.01500e+07,39.7368,0.11978,0.3404,0.03107,561.766987,8.402477,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55501983e+03
1.01510e+07,38.4637,0.09164,0.3406,0.03170,560.445897,8.402570,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55494752e+03
1.01520e+07,38.8172,0.03396,0.3406,0.03178,560.861902,8.402662,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55487522e+03
1.01530e+07,38.3913,0.05184,0.3407,0.03220,559.981156,8.402755,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55480292e+03
1.01540e+07,40.3425,0.09274,0.3403,0.03291,561.881570,8.402848,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55473062e+03
1.01550e+07,40.8453,0.03639,0.3410,0.03230,558.432816,8.402940,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55465833e+03
1.01560e+07,38.4803,0.10920,0.3408,0.03177,559.703418,8.403033,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55458604e+03
1.01570e+07,40.6243,0.01167,0.3410,0.03112,558.624658,8.403126,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55451376e+03
1.01580e+07,39.8181,0.02387,0.3404,0.03122,561.495086,8.403218,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55444147e+03
1.01590e+07,39.0919,0.08862,0.3409,0.03215,559.125993,8.403311,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55436919e+03
1.01600e+07,38.8589,0.08208,0.3408,0.03146,559.484886,8.403404,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55429691e+03
1.01610e+07,40.4216,0.09522,0.3403,0.03097,561.925909,8.403496,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55422464e+03
1.01620e+07,38.5232,0.09277,0.3407,0.03208,559.868529,8.403589,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55415237e+03
1.01630e+07,38.5447,0.10333,0.3408,0.03160,559.672333,8.403682,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55408010e+03
1.01640e+07,41.1277,0.02625,0.3403,0.03130,561.893266,8.403774,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55400784e+03
1.01650e+07,40.4242,0.03459,0.3410,0.03113,558.662119,8.403867,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55393558e+03
1.01660e+07,40.5240,0.11533,0.3411,0.03268,558.231422,8.403960,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55386332e+03
1.01670e+07,38.7041,0.09168,0.3408,0.03231,559.456645,8.404052,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55379106e+03
1.01680e+07,38.6088,0.09804,0.3406,0.03236,560.494427,8.404145,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55371881e+03
1.01690e+07,40.8852,0.06622,0.3403,0.03099,561.909383,8.404238,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55364656e+03
1.01700e+07,39.0663,0.07946,0.3405,0.03198,560.957356,8.404330,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55357432e+03
1.01710e+07,40.3495,0.02372,0.3410,0.03153,558.571316,8.404423,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55350207e+03
1.01720e+07,39.4547,0.07162,0.3409,0.03233,559.005850,8.404515,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55342983e+03
1.01730e+07,40.0782,0.02794,0.3410,0.03111,558.657833,8.404608,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55335760e+03
1.01740e+07,38.4514,0.05888,0.3407,0.03158,560.209651,8.404701,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55328536e+03
1.01750e+07,40.8494,0.01490,0.3410,0.03217,558.389137,8.404793,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55321313e+03
1.01760e+07,40.1471,0.05555,0.3410,0.03126,558.635367,8.404886,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55314090e+03
1.01770e+07,38.3843,0.09938,0.3408,0.03196,559.709162,8.404979,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55306868e+03
1.01780e+07,38.7107,0.07502,0.3408,0.03151,559.495264,8.405071,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55299646e+03
1.01790e+07,38.8650,0.05039,0.3406,0.03243,560.565684,8.405164,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55292424e+03
1.01800e+07,40.0922,0.11797,0.3410,0.03282,558.321288,8.405257,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55285203e+03
1.01810e+07,40.7825,0.02321,0.3404,0.03280,561.653641,8.405349,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55277982e+03
1.01820e+07,38.4471,0.09447,0.3406,0.03157,560.208139,8.405442,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55270761e+03
1.01830e+07,40.8242,0.03017,0.3404,0.03153,561.624866,8.405534,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55263540e+03
1.01840e+07,40.0147,0.04872,0.3410,0.03124,558.705986,8.405627,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55256320e+03
1.01850e+07,39.4848,0.06645,0.3405,0.03173,561.053982,8.405720,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55249100e+03
1.01860e+07,38.5367,0.05139,0.3406,0.03159,560.208685,8.405812,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55241880e+03
1.01870e+07,39.8790,0.06393,0.3410,0.03125,558.681424,8.405905,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55234661e+03
1.01880e+07,38.7354,0.04656,0.3408,0.03234,559.297345,8.405998,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55227442e+03
1.01890e+07,38.9244,0.03630,0.3408,0.03143,559.299501,8.406090,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55220223e+03
1.01900e+07,39.4795,0.09811,0.3409,0.03156,558.718460,8.406183,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55213005e+03
1.01910e+07,38.3153,0.09972,0.3407,0.03179,559.853736,8.406275,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55205787e+03
1.01920e+07,38.9900,0.02285,0.3405,0.03229,560.638325,8.406368,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55198569e+03
1.01930e+07,40.3748,0.05210,0.3410,0.03252,558.411071,8.406461,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55191352e+03
1.01940e+07,41.1720,0.00848,0.3403,0.03178,561.631236,8.406553,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55184135e+03
1.01950e+07,39.1609,0.07826,0.3405,0.03229,560.827496,8.406646,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55176918e+03
1.01960e+07,40.7348,0.09675,0.3403,0.03101,561.796882,8.406738,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55169701e+03
1.01970e+07,40.9118,0.03455,0.3410,0.03161,558.236070,8.406831,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55162485e+03
1.01980e+07,38.7741,0.03839,0.3408,0.03215,559.311587,8.406924,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55155269e+03
1.01990e+07,40.0381,0.12011,0.3410,0.03275,558.231147,8.407016,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55148054e+03
1.02000e+07,39.2609,0.05412,0.3405,0.03261,560.853848,8.407109,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55140838e+03
1.02010e+07,40.2561,0.08359,0.3410,0.03199,558.306859,8.407201,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55133623e+03
1.02020e+07,39.7121,0.02993,0.3409,0.03252,558.623611,8.407294,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55126409e+03
1.02030e+07,40.9229,0.00428,0.3404,0.03287,561.503723,8.407386,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55119194e+03
1.02040e+07,39.0439,0.09901,0.3409,0.03222,558.867062,8.407479,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55111980e+03
1.02050e+07,39.3324,0.07513,0.3409,0.03214,558.776003,8.407572,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55104767e+03
1.02060e+07,40.1136,0.06373,0.3404,0.03236,561.291494,8.407664,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55097553e+03
1.02070e+07,40.6370,0.11132,0.3411,0.03299,557.956756,8.407757,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55090340e+03
1.02080e+07,40.3627,0.09165,0.3410,0.03115,558.188489,8.407849,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55083127e+03
1.02090e+07,39.3823,0.06282,0.3409,0.03164,558.888878,8.407942,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55075915e+03
1.02100e+07,38.6008,0.08639,0.3406,0.03153,560.318451,8.408034,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55068703e+03
1.02110e+07,40.1189,0.09385,0.3404,0.03286,561.390099,8.408127,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55061491e+03
1.02120e+07,38.3856,0.09561,0.3406,0.03216,560.013611,8.408220,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55054279e+03
1.02130e+07,38.4705,0.08869,0.3407,0.03233,559.646256,8.408312,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55047068e+03
1.02140e+07,40.5850,0.09965,0.3411,0.03108,557.998070,8.408405,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55039857e+03
1.02150e+07,39.4198,0.11577,0.3410,0.03261,558.465323,8.408497,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55032646e+03
1.02160e+07,40.8031,0.03662,0.3404,0.03239,561.410902,8.408590,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55025436e+03
1.02170e+07,38.5722,0.07167,0.3407,0.03158,559.697906,8.408682,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55018226e+03
1.02180e+07,38.6572,0.09061,0.3406,0.03180,560.395668,8.408775,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55011016e+03
1.02190e+07,38.9886,0.08312,0.3405,0.03227,560.531369,8.408868,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.55003807e+03
1.02200e+07,39.0391,0.08431,0.3405,0.03151,560.633762,8.408960,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54996598e+03
1.02210e+07,38.7013,0.11240,0.3406,0.03213,560.422633,8.409053,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54989389e+03
1.02220e+07,39.4470,0.09256,0.3405,0.03268,560.886135,8.409145,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54982180e+03
1.02230e+07,38.5117,0.05991,0.3408,0.03193,559.429972,8.409238,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54974972e+03
1.02240e+07,39.1670,0.04210,0.3409,0.03212,558.830897,8.409330,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54967764e+03
1.02250e+07,39.6436,0.09665,0.3404,0.03218,561.076775,8.409423,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54960557e+03
1.02260e+07,40.7698,0.08021,0.3411,0.03292,557.886072,8.409515,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54953349e+03
1.02270e+07,38.9883,0.08799,0.3408,0.03140,558.940276,8.409608,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54946142e+03
1.02280e+07,40.9825,0.04582,0.3410,0.03203,557.943791,8.409700,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54938936e+03
1.02290e+07,40.7799,0.08356,0.3403,0.03129,561.529022,8.409793,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54931729e+03
1.02300e+07,39.2370,0.05336,0.3405,0.03243,560.529613,8.409885,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54924523e+03
1.02310e+07,40.9042,0.03637,0.3404,0.03125,561.342632,8.409978,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54917318e+03
1.02320e+07,40.0959,0.06234,0.3410,0.03172,558.203592,8.410071,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54910112e+03
1.02330e+07,39.5579,0.03327,0.3405,0.03260,560.693781,8.410163,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54902907e+03
1.02340e+07,38.4668,0.10173,0.3406,0.03180,560.024946,8.410256,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54895702e+03
1.02350e+07,39.8343,0.01995,0.3409,0.03171,558.409513,8.410348,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54888498e+03
1.02360e+07,38.8272,0.04110,0.3408,0.03224,558.990814,8.410441,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54881294e+03
1.02370e+07,39.1811,0.07871,0.3409,0.03223,558.669026,8.410533,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54874090e+03
1.02380e+07,38.8100,0.08917,0.3408,0.03169,559.016816,8.410626,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54866886e+03
1.02390e+07,38.9794,0.04370,0.3409,0.03245,558.810633,8.410718,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54859683e+03
1.02400e+07,38.9319,0.07861,0.3408,0.03173,558.977099,8.410811,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54852480e+03
1.02410e+07,40.6409,0.02263,0.3410,0.03111,558.122791,8.410903,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54845277e+03
1.02420e+07,38.6788,0.10184,0.3405,0.03173,560.310431,8.410996,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54838075e+03
1.02430e+07,40.1038,0.03917,0.3404,0.03210,561.072330,8.411088,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54830873e+03
1.02440e+07,38.6505,0.09120,0.3408,0.03215,559.091266,8.411181,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54823671e+03
1.02450e+07,39.0439,0.11640,0.3405,0.03151,560.647001,8.411273,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54816470e+03
1.02460e+07,38.6088,0.07788,0.3407,0.03209,559.478866,8.411366,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54809269e+03
1.02470e+07,39.7228,0.08369,0.3404,0.03157,560.939687,8.411458,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54802068e+03
1.02480e+07,40.4851,0.04133,0.3410,0.03222,558.124644,8.411551,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54794867e+03
1.02490e+07,38.6303,0.09330,0.3406,0.03220,559.881565,8.411643,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54787667e+03
1.02500e+07,39.0363,0.08344,0.3409,0.03253,558.641774,8.411736,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54780467e+03
1.02510e+07,38.6314,0.07442,0.3406,0.03236,559.904481,8.411828,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54773268e+03
1.02520e+07,40.8314,0.02785,0.3410,0.03126,557.954249,8.411921,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54766068e+03
1.02530e+07,39.0700,0.11265,0.3409,0.03256,558.460036,8.412013,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54758869e+03
1.02540e+07,40.5197,0.08668,0.3403,0.03261,561.246737,8.412106,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54751671e+03
1.02550e+07,38.9677,0.08700,0.3405,0.03168,560.288591,8.412198,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54744472e+03
1.02560e+07,40.5967,0.12454,0.3403,0.03124,561.417811,8.412291,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54737274e+03
1.02570e+07,40.5156,0.04519,0.3410,0.03108,558.010321,8.412383,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54730077e+03
1.02580e+07,38.5723,0.09199,0.3406,0.03209,559.956769,8.412476,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.54722879e+03
